"","Date","610","657","653","608","656","mean"
"7599",2000-10-20,0,0,NA,0,NA,0
"7600",2000-10-21,NA,0,NA,0,NA,0
"7601",2000-10-22,NA,0,NA,0,NA,0
"7602",2000-10-23,0,1,NA,0,NA,0.333333333333333
"7603",2000-10-24,1.78,0,NA,0,NA,0.593333333333333
"7604",2000-10-25,0,0,NA,2.8,NA,0.933333333333333
"7605",2000-10-26,NA,0,NA,0,NA,0
"7606",2000-10-27,NA,0,NA,0,NA,0
"7607",2000-10-28,NA,0,NA,0,NA,0
"7608",2000-10-29,NA,0,NA,2.8,NA,1.4
"7609",2000-10-30,NA,0,NA,0,NA,0
"7610",2000-10-31,NA,0,NA,0,NA,0
"7611",2000-11-01,NA,0,NA,17.6,NA,8.8
"7612",2000-11-02,NA,0,NA,0,NA,0
"7613",2000-11-03,NA,0,NA,0,NA,0
"7614",2000-11-04,NA,0,NA,0,NA,0
"7615",2000-11-05,NA,0,NA,2.9,NA,1.45
"7616",2000-11-06,NA,0,NA,0,NA,0
"7617",2000-11-07,NA,0,NA,0,NA,0
"7618",2000-11-08,NA,0,NA,0,NA,0
"7619",2000-11-09,NA,0,NA,0,NA,0
"7620",2000-11-10,NA,0,NA,0,NA,0
"7621",2000-11-11,NA,0,NA,0,NA,0
"7622",2000-11-12,2.03,0,1,0,3.3,1.266
"7623",2000-11-13,NA,0,NA,0,NA,0
"7624",2000-11-14,NA,0,NA,0,NA,0
"7625",2000-11-15,NA,0,NA,1.7,NA,0.85
"7626",2000-11-16,NA,7,NA,0,NA,3.5
"7627",2000-11-17,0.76,1,7.9,0,NA,2.415
"7628",2000-11-18,1.02,0.3,0.8,0,2.8,0.984
"7629",2000-11-19,2.03,0,NA,0.6,0,0.6575
"7630",2000-11-20,0,0,NA,0,NA,0
"7631",2000-11-21,NA,0,NA,0,NA,0
"7632",2000-11-22,NA,0,NA,0,NA,0
"7633",2000-11-23,NA,0,NA,0,NA,0
"7634",2000-11-24,0.51,0,0.3,0,NA,0.2025
"7635",2000-11-25,0,0,0,0,NA,0
"7636",2000-11-26,NA,0,NA,0,NA,0
"7637",2000-11-27,NA,0,NA,0,NA,0
"7638",2000-11-28,NA,0,NA,0,NA,0
"7639",2000-11-29,NA,0,NA,0,NA,0
"7640",2000-11-30,NA,0,NA,0,NA,0
"7641",2000-12-01,NA,0,NA,0,NA,0
"7642",2000-12-02,NA,1,NA,0,NA,0.5
"7643",2000-12-03,0.51,0,NA,0,NA,0.17
"7644",2000-12-04,0,0,NA,0,NA,0
"7645",2000-12-05,NA,0,NA,0,NA,0
"7646",2000-12-06,NA,0,NA,0,NA,0
"7647",2000-12-07,0,0,NA,0,NA,0
"7648",2000-12-08,0,0,NA,0,NA,0
"7649",2000-12-09,NA,0,NA,0,NA,0
"7650",2000-12-10,NA,0,NA,3.9,NA,1.95
"7651",2000-12-11,NA,0,NA,0,NA,0
"7652",2000-12-12,NA,0,NA,0,NA,0
"7653",2000-12-13,NA,0,NA,0,NA,0
"7654",2000-12-14,NA,0,NA,17.2,NA,8.6
"7655",2000-12-15,NA,0,NA,0,NA,0
"7656",2000-12-16,NA,0,NA,0,NA,0
"7657",2000-12-17,NA,0,NA,0,NA,0
"7658",2000-12-18,NA,0,NA,0,NA,0
"7659",2000-12-19,NA,0,NA,0,NA,0
"7660",2000-12-20,NA,0,NA,0,NA,0
"7661",2000-12-21,NA,0,NA,0,NA,0
"7662",2000-12-22,NA,0,NA,0,NA,0
"7663",2000-12-23,NA,0,NA,10.3,NA,5.15
"7664",2000-12-24,0.76,0,NA,0,NA,0.253333333333333
"7665",2000-12-25,NA,0,NA,0,NA,0
"7666",2000-12-26,NA,0,NA,0,NA,0
"7667",2000-12-27,NA,0,NA,19,NA,9.5
"7668",2000-12-28,1.02,0,NA,0,NA,0.34
"7669",2000-12-29,NA,0,NA,0,NA,0
"7670",2000-12-30,NA,0,NA,0,NA,0
"7671",2000-12-31,3.05,4,1.3,0,2.3,2.13
"7672",2001-01-01,3.3,0,1.5,0,2.3,1.42
"7673",2001-01-02,NA,0,0.5,0,NA,0.166666666666667
"7674",2001-01-03,NA,0,0,0,NA,0
"7675",2001-01-04,NA,0,NA,0,NA,0
"7676",2001-01-05,NA,0,15.5,3.2,NA,6.23333333333333
"7677",2001-01-06,NA,0,NA,0,NA,0
"7678",2001-01-07,NA,0,NA,0,NA,0
"7679",2001-01-08,NA,0,NA,0,NA,0
"7680",2001-01-09,NA,0,NA,0,NA,0
"7681",2001-01-10,0.76,1,NA,0,NA,0.586666666666667
"7682",2001-01-11,NA,0,0.5,0,NA,0.166666666666667
"7683",2001-01-12,NA,8,0,0,NA,2.66666666666667
"7684",2001-01-13,4.83,2.5,0.5,0,0.5,1.666
"7685",2001-01-14,0,0,NA,17.5,NA,5.83333333333333
"7686",2001-01-15,NA,0,NA,0,NA,0
"7687",2001-01-16,0.51,0,NA,0,NA,0.17
"7688",2001-01-17,NA,0,NA,28.7,NA,14.35
"7689",2001-01-18,NA,0,NA,0,NA,0
"7690",2001-01-19,NA,0,NA,0,NA,0
"7691",2001-01-20,NA,0,NA,0,NA,0
"7692",2001-01-21,NA,0,NA,0,NA,0
"7693",2001-01-22,NA,0,NA,0,NA,0
"7694",2001-01-23,NA,0,NA,0,NA,0
"7695",2001-01-24,NA,0,NA,0,NA,0
"7696",2001-01-25,NA,0,NA,0,NA,0
"7697",2001-01-26,NA,0,NA,0,NA,0
"7698",2001-01-27,NA,0,NA,0,NA,0
"7699",2001-01-28,NA,0,NA,0,NA,0
"7700",2001-01-29,NA,0,NA,0,NA,0
"7701",2001-01-30,0,0,NA,0,NA,0
"7702",2001-01-31,0,0,NA,0,NA,0
"7703",2001-02-01,NA,2,NA,0,NA,1
"7704",2001-02-02,4.06,5,1.8,0,NA,2.715
"7705",2001-02-03,0,0,2.5,0,NA,0.625
"7706",2001-02-04,0.25,0,0,0,NA,0.0625
"7707",2001-02-05,0,0,NA,0,NA,0
"7708",2001-02-06,NA,0,NA,0,NA,0
"7709",2001-02-07,NA,0,NA,0,NA,0
"7710",2001-02-08,NA,0,2.3,0,NA,0.766666666666667
"7711",2001-02-09,NA,0,0,0,NA,0
"7712",2001-02-10,NA,0,NA,NA,NA,0
"7713",2001-02-11,NA,0,NA,NA,5.8,2.9
"7714",2001-02-12,NA,0,NA,NA,6.9,3.45
"7715",2001-02-13,0.51,0,NA,NA,0,0.17
"7716",2001-02-14,NA,0,NA,NA,NA,0
"7717",2001-02-15,NA,0,NA,NA,NA,0
"7718",2001-02-16,NA,0,9.4,NA,NA,4.7
"7719",2001-02-17,NA,0,0,NA,NA,0
"7720",2001-02-18,NA,0.5,NA,NA,NA,0.5
"7721",2001-02-19,0,0,NA,NA,NA,0
"7722",2001-02-20,0,0,NA,NA,NA,0
"7723",2001-02-21,NA,0,NA,NA,NA,0
"7724",2001-02-22,NA,0,NA,NA,NA,0
"7725",2001-02-23,NA,0,NA,NA,NA,0
"7726",2001-02-24,NA,0,NA,NA,NA,0
"7727",2001-02-25,NA,0,NA,NA,NA,0
"7728",2001-02-26,NA,0,NA,NA,NA,0
"7729",2001-02-27,NA,0,NA,NA,NA,0
"7730",2001-02-28,NA,0,NA,NA,NA,0
"7731",2001-03-01,NA,0,NA,NA,NA,0
"7732",2001-03-02,NA,0,NA,NA,NA,0
"7733",2001-03-03,NA,0,NA,NA,NA,0
"7734",2001-03-04,NA,0,NA,NA,NA,0
"7735",2001-03-05,NA,0,NA,NA,NA,0
"7736",2001-03-06,NA,0,NA,NA,NA,0
"7737",2001-03-07,NA,0,NA,NA,NA,0
"7738",2001-03-08,NA,0,NA,NA,NA,0
"7739",2001-03-09,NA,0,NA,NA,NA,0
"7740",2001-03-10,NA,0,NA,NA,NA,0
"7741",2001-03-11,NA,0,NA,NA,NA,0
"7742",2001-03-12,2.29,0,0.5,NA,0.3,0.7725
"7743",2001-03-13,0,0,NA,NA,NA,0
"7744",2001-03-14,NA,2,NA,0,NA,1
"7745",2001-03-15,NA,0,1.3,0,NA,0.433333333333333
"7746",2001-03-16,NA,0,0,0,NA,0
"7747",2001-03-17,NA,0,NA,0,NA,0
"7748",2001-03-18,NA,0,NA,0,NA,0
"7749",2001-03-19,NA,0,NA,27.1,NA,13.55
"7750",2001-03-20,NA,0,NA,0,NA,0
"7751",2001-03-21,NA,0,NA,42.2,NA,21.1
"7752",2001-03-22,NA,0,NA,2.6,NA,1.3
"7753",2001-03-23,NA,0,NA,0,NA,0
"7754",2001-03-24,NA,0,NA,0,NA,0
"7755",2001-03-25,NA,0,NA,2.5,NA,1.25
"7756",2001-03-26,NA,0,NA,3.3,NA,1.65
"7757",2001-03-27,NA,0,NA,0,NA,0
"7758",2001-03-28,NA,0,NA,0,NA,0
"7759",2001-03-29,NA,0,NA,0,NA,0
"7760",2001-03-30,NA,0,NA,0,NA,0
"7761",2001-03-31,NA,0,NA,0,NA,0
"7762",2001-04-01,NA,0,NA,0,NA,0
"7763",2001-04-02,0.51,0,NA,0,NA,0.17
"7764",2001-04-03,NA,0,NA,0,NA,0
"7765",2001-04-04,NA,0,NA,16.6,NA,8.3
"7766",2001-04-05,NA,0,0.5,7.5,NA,2.66666666666667
"7767",2001-04-06,1.02,11,8.9,20.4,4.1,9.084
"7768",2001-04-07,19.05,5,1,0,20.1,9.03
"7769",2001-04-08,0,5,0.5,0,0,1.1
"7770",2001-04-09,3.81,0,2.5,0,NA,1.5775
"7771",2001-04-10,0,0,0,0,NA,0
"7772",2001-04-11,0,0,NA,0,NA,0
"7773",2001-04-12,NA,0,NA,0,NA,0
"7774",2001-04-13,NA,0,NA,0,0.5,0.166666666666667
"7775",2001-04-14,NA,0,NA,0,0,0
"7776",2001-04-15,NA,0,NA,0,NA,0
"7777",2001-04-16,NA,0,NA,60.8,NA,30.4
"7778",2001-04-17,NA,0,NA,8.3,NA,4.15
"7779",2001-04-18,NA,0,NA,15,NA,7.5
"7780",2001-04-19,NA,0,6.1,7.4,NA,4.5
"7781",2001-04-20,NA,0,NA,10.7,NA,5.35
"7782",2001-04-21,NA,0,NA,25.3,NA,12.65
"7783",2001-04-22,3.05,0,NA,0,NA,1.01666666666667
"7784",2001-04-23,NA,0,NA,0,0.5,0.166666666666667
"7785",2001-04-24,0,3,4.1,0,2.5,1.92
"7786",2001-04-25,8.89,0,4.3,0,NA,3.2975
"7787",2001-04-26,0,0,0,0,NA,0
"7788",2001-04-27,0,0,NA,0,NA,0
"7789",2001-04-28,NA,0,0.5,0,NA,0.166666666666667
"7790",2001-04-29,NA,0,NA,0,NA,0
"7791",2001-04-30,NA,0,NA,0,NA,0
"7792",2001-05-01,NA,0,NA,48,NA,24
"7793",2001-05-02,NA,0,NA,0.7,NA,0.35
"7794",2001-05-03,NA,0,NA,4.5,NA,2.25
"7795",2001-05-04,17.02,26.5,18.3,0,10.9,14.544
"7796",2001-05-05,0.76,2.5,1.5,0,1.8,1.312
"7797",2001-05-06,NA,4,NA,113.1,NA,58.55
"7798",2001-05-07,2.29,0,0.8,6.1,NA,2.2975
"7799",2001-05-08,3.05,1,0,14,NA,4.5125
"7800",2001-05-09,2.79,2.5,0.8,0,NA,1.5225
"7801",2001-05-10,1.78,0,NA,0,NA,0.593333333333333
"7802",2001-05-11,0,0,NA,20,NA,6.66666666666667
"7803",2001-05-12,NA,0,NA,0,NA,0
"7804",2001-05-13,NA,0,NA,30.5,NA,15.25
"7805",2001-05-14,NA,0,NA,0,NA,0
"7806",2001-05-15,NA,0,NA,45.7,NA,22.85
"7807",2001-05-16,NA,0,NA,34.1,NA,17.05
"7808",2001-05-17,NA,0,NA,0.7,NA,0.35
"7809",2001-05-18,NA,0,NA,0,NA,0
"7810",2001-05-19,0.51,14.5,NA,21.5,NA,12.17
"7811",2001-05-20,10.16,0,0.3,2.1,0.3,2.572
"7812",2001-05-21,0,0.5,NA,0,NA,0.166666666666667
"7813",2001-05-22,0,0,NA,0,NA,0
"7814",2001-05-23,NA,0,NA,0,NA,0
"7815",2001-05-24,NA,5,NA,0,NA,2.5
"7816",2001-05-25,2.29,24,20.6,0,21.8,13.738
"7817",2001-05-26,20.57,0,2.3,0,0.8,4.734
"7818",2001-05-27,0.51,0,NA,0,NA,0.17
"7819",2001-05-28,0,4,NA,0,NA,1.33333333333333
"7820",2001-05-29,0.51,3.5,12.7,0,2.3,3.802
"7821",2001-05-30,2.54,0,NA,44.5,NA,15.68
"7822",2001-05-31,0,8,1,12.8,NA,5.45
"7823",2001-06-01,5.33,0,NA,0,NA,1.77666666666667
"7824",2001-06-02,0,2,NA,0,NA,0.666666666666667
"7825",2001-06-03,3.05,7.5,0.5,0,NA,2.7625
"7826",2001-06-04,15.24,0,0.5,0,NA,3.935
"7827",2001-06-05,0,0,NA,0,NA,0
"7828",2001-06-06,NA,7,NA,0.7,NA,3.85
"7829",2001-06-07,5.84,0,0.5,0,2.5,1.768
"7830",2001-06-08,0,0,NA,0,0,0
"7831",2001-06-09,NA,0,NA,4,NA,2
"7832",2001-06-10,0,0,NA,2.5,NA,0.833333333333333
"7833",2001-06-11,0,0,NA,0,NA,0
"7834",2001-06-12,NA,0,NA,0,NA,0
"7835",2001-06-13,NA,0,NA,31,NA,15.5
"7836",2001-06-14,0,0,NA,42.9,NA,14.3
"7837",2001-06-15,0,0,NA,102.3,NA,34.1
"7838",2001-06-16,NA,0,NA,40.8,NA,20.4
"7839",2001-06-17,6.1,11,0.3,7.1,1.5,5.2
"7840",2001-06-18,0.51,0,NA,0,0.8,0.3275
"7841",2001-06-19,NA,0,NA,0,NA,0
"7842",2001-06-20,NA,0,NA,72.3,NA,36.15
"7843",2001-06-21,NA,0,NA,58.6,NA,29.3
"7844",2001-06-22,NA,0,NA,0.9,NA,0.45
"7845",2001-06-23,NA,0,NA,0,NA,0
"7846",2001-06-24,NA,1.7,NA,0,NA,0.85
"7847",2001-06-25,0,8.5,NA,0,NA,2.83333333333333
"7848",2001-06-26,0,0,NA,0,NA,0
"7849",2001-06-27,NA,3,NA,0.5,NA,1.75
"7850",2001-06-28,2.29,3.5,0.3,6.3,NA,3.0975
"7851",2001-06-29,1.52,3,0.3,51.5,NA,14.08
"7852",2001-06-30,12.7,0,3.3,42.7,0.8,11.9
"7853",2001-07-01,1.27,0,NA,66.8,NA,22.69
"7854",2001-07-02,0,7,NA,0,NA,2.33333333333333
"7855",2001-07-03,22.35,25,16.3,0,9.7,14.67
"7856",2001-07-04,42.67,32,7.4,42.5,10.4,26.994
"7857",2001-07-05,21.08,7,7.1,0,4.1,7.856
"7858",2001-07-06,7.87,0,7.4,0,NA,3.8175
"7859",2001-07-07,0,14,1,0,0.5,3.1
"7860",2001-07-08,12.7,7,9.9,0,2.3,6.38
"7861",2001-07-09,13.72,14,5.1,0,1,6.764
"7862",2001-07-10,8.89,0,7.9,0,2.3,3.818
"7863",2001-07-11,0,0,0,0,0,0
"7864",2001-07-12,NA,0,NA,0,NA,0
"7865",2001-07-13,NA,0,NA,0,NA,0
"7866",2001-07-14,NA,0,NA,0,NA,0
"7867",2001-07-15,0.76,5.5,NA,0,NA,2.08666666666667
"7868",2001-07-16,0,3,0.5,0,0.3,0.76
"7869",2001-07-17,1.27,11,1.5,0,0.5,2.854
"7870",2001-07-18,26.92,15.5,NA,0,NA,14.14
"7871",2001-07-19,10.67,26.5,8.4,0,2.3,9.574
"7872",2001-07-20,20.83,3,0.3,0,7.6,6.346
"7873",2001-07-21,0.51,0.7,0.3,0,0,0.302
"7874",2001-07-22,0.51,0,2.3,30,NA,8.2025
"7875",2001-07-23,3.56,0,NA,0,NA,1.18666666666667
"7876",2001-07-24,0,0,NA,0,NA,0
"7877",2001-07-25,NA,0,NA,3.7,NA,1.85
"7878",2001-07-26,NA,0,NA,5.6,NA,2.8
"7879",2001-07-27,NA,0,NA,7.8,NA,3.9
"7880",2001-07-28,NA,0,NA,21.9,NA,10.95
"7881",2001-07-29,NA,0,NA,47.8,NA,23.9
"7882",2001-07-30,NA,0,NA,0,NA,0
"7883",2001-07-31,NA,0,NA,0,NA,0
"7884",2001-08-01,NA,0,NA,58.5,NA,29.25
"7885",2001-08-02,NA,0,NA,20.5,NA,10.25
"7886",2001-08-03,NA,0,NA,37.4,NA,18.7
"7887",2001-08-04,NA,0,NA,62.5,NA,31.25
"7888",2001-08-05,NA,0,NA,62.1,NA,31.05
"7889",2001-08-06,NA,0,NA,0,NA,0
"7890",2001-08-07,NA,0,NA,0,NA,0
"7891",2001-08-08,NA,0,NA,47.1,NA,23.55
"7892",2001-08-09,0.76,11,1,0,NA,3.19
"7893",2001-08-10,5.08,0,0.3,10.3,0.3,3.196
"7894",2001-08-11,0,0,NA,16.1,NA,5.36666666666667
"7895",2001-08-12,NA,0,NA,0.7,NA,0.35
"7896",2001-08-13,0.76,6,NA,0,NA,2.25333333333333
"7897",2001-08-14,4.06,2.5,0.5,0,0.5,1.512
"7898",2001-08-15,4.83,6.5,0.8,15.5,2.5,6.026
"7899",2001-08-16,3.05,0,7.1,39.3,4.6,10.81
"7900",2001-08-17,4.57,8.5,6.9,21.5,0.5,8.394
"7901",2001-08-18,9.4,0,8.4,35.4,1,10.84
"7902",2001-08-19,0,0.754947922732853,6.6,0,0.5,1.57098958454657
"7903",2001-08-20,2.03,5.4,8.4,0,3,3.766
"7904",2001-08-21,3.56,11,6.6,0,3,4.832
"7905",2001-08-22,7.87,5,0.8,89.8,0.3,20.754
"7906",2001-08-23,2.03,15.5,1.5,27.1,NA,11.5325
"7907",2001-08-24,8.89,0,14.5,3.7,8.9,7.198
"7908",2001-08-25,2.03,10.5,2.3,2.1,0,3.386
"7909",2001-08-26,0.51,0.7,0.3,0,NA,0.3775
"7910",2001-08-27,2.79,0,0.8,0,NA,0.8975
"7911",2001-08-28,0,7.5,0,0,NA,1.875
"7912",2001-08-29,4.32,6,3.6,0,9.1,4.604
"7913",2001-08-30,14.48,0,4.1,0,3.6,4.436
"7914",2001-08-31,0,2,0,3.4,3.8,1.84
"7915",2001-09-01,1.78,0,2,0,0,0.756
"7916",2001-09-02,0,0,0,0,NA,0
"7917",2001-09-03,2.03,14,1.3,0,NA,4.3325
"7918",2001-09-04,5.08,14,7.1,0,NA,6.545
"7919",2001-09-05,10.92,6,5.1,10,12.7,8.944
"7920",2001-09-06,2.29,0,0.3,15.6,13.7,6.378
"7921",2001-09-07,0,0,NA,0,0,0
"7922",2001-09-08,NA,0,NA,6.4,NA,3.2
"7923",2001-09-09,0,11,2.3,0,NA,3.325
"7924",2001-09-10,7.11,5.5,2.8,0,NA,3.8525
"7925",2001-09-11,2.29,6,0.3,0,4.3,2.578
"7926",2001-09-12,1.02,0,NA,17.4,NA,6.14
"7927",2001-09-13,0,0,NA,0,NA,0
"7928",2001-09-14,NA,0,NA,0,NA,0
"7929",2001-09-15,NA,0,NA,0.5,NA,0.25
"7930",2001-09-16,NA,0,NA,2,NA,1
"7931",2001-09-17,NA,0,NA,0.6,NA,0.3
"7932",2001-09-18,NA,1,NA,0,NA,0.5
"7933",2001-09-19,0,0,NA,0,NA,0
"7934",2001-09-20,NA,0,NA,0,NA,0
"7935",2001-09-21,NA,0,NA,0,NA,0
"7936",2001-09-22,NA,0,NA,0,NA,0
"7937",2001-09-23,0.76,5,NA,0,NA,1.92
"7938",2001-09-24,4.32,0,NA,0,NA,1.44
"7939",2001-09-25,2.29,0,0.8,0,0.3,0.678
"7940",2001-09-26,0,4,NA,0,NA,1.33333333333333
"7941",2001-09-27,5.33,0,5.6,0,1,2.386
"7942",2001-09-28,0,0,0,22.1,0,4.42
"7943",2001-09-29,NA,0,NA,11.7,NA,5.85
"7944",2001-09-30,NA,2.5,NA,0,NA,1.25
"7945",2001-10-01,1.52,0,0.5,0,NA,0.505
"7946",2001-10-02,0,0,NA,0,NA,0
"7947",2001-10-03,0,0,NA,0,NA,0
"7948",2001-10-04,0.76,0,NA,0,NA,0.253333333333333
"7949",2001-10-05,0,0,0.5,0,0.5,0.2
"7950",2001-10-06,0,0,NA,0,NA,0
"7951",2001-10-07,0,0,NA,0,NA,0
"7952",2001-10-08,NA,0,NA,0,NA,0
"7953",2001-10-09,NA,0,NA,20.4,NA,10.2
"7954",2001-10-10,NA,0,NA,9.8,NA,4.9
"7955",2001-10-11,NA,0,NA,7.2,NA,3.6
"7956",2001-10-12,NA,0,NA,5.7,NA,2.85
"7957",2001-10-13,NA,0,NA,0,NA,0
"7958",2001-10-14,NA,0,NA,0,NA,0
"7959",2001-10-15,NA,0,NA,0,NA,0
"7960",2001-10-16,0.51,5,0.5,3.6,NA,2.4025
"7961",2001-10-17,2.29,2,3,0,0.3,1.518
"7962",2001-10-18,1.52,0,NA,0,1.5,0.755
"7963",2001-10-19,0,0,NA,7.9,0,1.975
"7964",2001-10-20,NA,0,NA,0,NA,0
"7965",2001-10-21,NA,0,NA,0,NA,0
"7966",2001-10-22,NA,0,NA,0,NA,0
"7967",2001-10-23,3.05,0,NA,0,NA,1.01666666666667
"7968",2001-10-24,NA,0,NA,0,NA,0
"7969",2001-10-25,NA,0,NA,0,NA,0
"7970",2001-10-26,NA,0,NA,0,NA,0
"7971",2001-10-27,NA,9,NA,0,21.8,10.2666666666667
"7972",2001-10-28,11.43,0.9,1.5,0,1.8,3.126
"7973",2001-10-29,4.06,0,NA,0,NA,1.35333333333333
"7974",2001-10-30,0.51,0,NA,0,NA,0.17
"7975",2001-10-31,0,0,2.3,0,NA,0.575
"7976",2001-11-01,NA,0,NA,1.9,NA,0.95
"7977",2001-11-02,0,0,NA,1.8,NA,0.6
"7978",2001-11-03,NA,4,NA,0,NA,2
"7979",2001-11-04,3.3,0,0.3,0,NA,0.9
"7980",2001-11-05,0,0,NA,0,NA,0
"7981",2001-11-06,2.03,4,NA,0,NA,2.01
"7982",2001-11-07,NA,0,2.3,0,0.3,0.65
"7983",2001-11-08,NA,0,0,0,0,0
"7984",2001-11-09,NA,0,NA,0,NA,0
"7985",2001-11-10,NA,0,NA,0,NA,0
"7986",2001-11-11,NA,0,NA,0,NA,0
"7987",2001-11-12,NA,0,NA,1,NA,0.5
"7988",2001-11-13,NA,0,NA,1,NA,0.5
"7989",2001-11-14,NA,0,NA,0,NA,0
"7990",2001-11-15,NA,0,NA,0,NA,0
"7991",2001-11-16,NA,0,NA,0,NA,0
"7992",2001-11-17,0,0,NA,0,NA,0
"7993",2001-11-18,0,0,NA,0,NA,0
"7994",2001-11-19,0.76,1.5,NA,0,8.6,2.715
"7995",2001-11-20,4.06,1,0.3,0,0.3,1.132
"7996",2001-11-21,1.02,0,NA,0,NA,0.34
"7997",2001-11-22,0,0,0.8,0,NA,0.2
"7998",2001-11-23,NA,0,NA,0,NA,0
"7999",2001-11-24,NA,0,NA,0,NA,0
"8000",2001-11-25,NA,0,NA,0,NA,0
"8001",2001-11-26,NA,0,NA,0,NA,0
"8002",2001-11-27,NA,0,NA,0,NA,0
"8003",2001-11-28,NA,0,NA,0,NA,0
"8004",2001-11-29,NA,0,NA,0,NA,0
"8005",2001-11-30,NA,0,NA,0,NA,0
"8006",2001-12-01,0.76,0,NA,0,NA,0.253333333333333
"8007",2001-12-02,2.29,0,0.5,0,NA,0.6975
"8008",2001-12-03,0,0,NA,0,NA,0
"8009",2001-12-04,NA,0,NA,0,0.3,0.1
"8010",2001-12-05,0,0,NA,0,NA,0
"8011",2001-12-06,NA,0,NA,0,NA,0
"8012",2001-12-07,NA,0,NA,15.9,NA,7.95
"8013",2001-12-08,NA,0,NA,0,NA,0
"8014",2001-12-09,NA,0,NA,0,NA,0
"8015",2001-12-10,0.76,0.3,0.5,0,NA,0.39
"8016",2001-12-11,0.51,0,NA,0,NA,0.17
"8017",2001-12-12,0,0,NA,0,NA,0
"8018",2001-12-13,NA,0,NA,0,NA,0
"8019",2001-12-14,NA,0,NA,0,NA,0
"8020",2001-12-15,NA,0,NA,0,NA,0
"8021",2001-12-16,0.51,0,NA,0,NA,0.17
"8022",2001-12-17,NA,0,NA,0,NA,0
"8023",2001-12-18,NA,0,NA,5,NA,2.5
"8024",2001-12-19,0,0,NA,12.5,NA,4.16666666666667
"8025",2001-12-20,NA,0,NA,3.9,NA,1.95
"8026",2001-12-21,NA,0,NA,0,4.6,1.53333333333333
"8027",2001-12-22,NA,0,NA,0,NA,0
"8028",2001-12-23,NA,0,NA,2.5,NA,1.25
"8029",2001-12-24,0,0.3,NA,58,NA,19.4333333333333
"8030",2001-12-25,0.76,0,1.5,5.3,NA,1.89
"8031",2001-12-26,0.25,0,NA,0,NA,0.0833333333333333
"8032",2001-12-27,0,0,NA,0,NA,0
"8033",2001-12-28,NA,0,NA,0,NA,0
"8034",2001-12-29,NA,0,NA,17.9,NA,8.95
"8035",2001-12-30,NA,0,NA,26.2,NA,13.1
"8036",2001-12-31,NA,0,NA,0,NA,0
"8037",2002-01-01,NA,0,NA,0,NA,0
"8038",2002-01-02,NA,0,16.8,0,NA,5.6
"8039",2002-01-03,NA,0,NA,0,0.5,0.166666666666667
"8040",2002-01-04,NA,0,NA,0,NA,0
"8041",2002-01-05,NA,4.5,NA,0,NA,2.25
"8042",2002-01-06,5.08,11.5,NA,0,0.3,4.22
"8043",2002-01-07,10.92,0,0.3,0,0.3,2.304
"8044",2002-01-08,0,0,NA,0,2.8,0.7
"8045",2002-01-09,NA,0,NA,0,NA,0
"8046",2002-01-10,NA,0,NA,0,NA,0
"8047",2002-01-11,5.84,46,7.6,0,14,14.688
"8048",2002-01-12,16.51,0.4,9.4,2,17.5,9.162
"8049",2002-01-13,1.02,0,0,0,0,0.204
"8050",2002-01-14,0,0,NA,0,NA,0
"8051",2002-01-15,NA,0,NA,0,NA,0
"8052",2002-01-16,0,21,NA,0,NA,7
"8053",2002-01-17,9.91,0,1,0,1,2.382
"8054",2002-01-18,1.02,0,1.3,4.8,NA,1.78
"8055",2002-01-19,0,0,0,2.3,NA,0.575
"8056",2002-01-20,NA,0,NA,0,NA,0
"8057",2002-01-21,NA,0,NA,0,NA,0
"8058",2002-01-22,NA,0,NA,0,NA,0
"8059",2002-01-23,0,0,NA,0,NA,0
"8060",2002-01-24,0,0,NA,0,NA,0
"8061",2002-01-25,NA,0,NA,0,NA,0
"8062",2002-01-26,NA,0,NA,0,NA,0
"8063",2002-01-27,NA,0,NA,19.7,NA,9.85
"8064",2002-01-28,NA,0.5,NA,0,NA,0.25
"8065",2002-01-29,NA,1.5,NA,0,NA,0.75
"8066",2002-01-30,0,0,NA,0,2.8,0.7
"8067",2002-01-31,0,0,NA,0,NA,0
"8068",2002-02-01,NA,0,NA,0,NA,0
"8069",2002-02-02,NA,0,NA,0,NA,0
"8070",2002-02-03,NA,0,NA,0,NA,0
"8071",2002-02-04,NA,0,NA,0,NA,0
"8072",2002-02-05,NA,0.5,NA,0,NA,0.25
"8073",2002-02-06,10.41,3.2,3,0,11.4,5.602
"8074",2002-02-07,2.29,0,NA,2.6,NA,1.63
"8075",2002-02-08,0,0,NA,0,NA,0
"8076",2002-02-09,NA,0,NA,5.6,NA,2.8
"8077",2002-02-10,NA,0,NA,6.2,NA,3.1
"8078",2002-02-11,0,0,NA,0,NA,0
"8079",2002-02-12,NA,0,NA,0,NA,0
"8080",2002-02-13,NA,0,NA,0,NA,0
"8081",2002-02-14,NA,3.5,NA,0,4.3,2.6
"8082",2002-02-15,2.29,0,3,0,NA,1.3225
"8083",2002-02-16,0,0,0,0,NA,0
"8084",2002-02-17,NA,0,NA,0,NA,0
"8085",2002-02-18,NA,0,NA,0,NA,0
"8086",2002-02-19,NA,0,NA,0,NA,0
"8087",2002-02-20,NA,0,NA,0,2.3,0.766666666666667
"8088",2002-02-21,NA,0,NA,0,NA,0
"8089",2002-02-22,NA,0,NA,0,NA,0
"8090",2002-02-23,NA,0,NA,1.9,NA,0.95
